node_id position alpha_x alpha_y beta_x beta_y
RTBT_Diag:BLM25 135.84 0.247544246277 -1.51293726878 3.92694511865 18.9359536933
RTBT_Mag:QV25 136.04 0.247544246277 -1.51293726878 3.92694511865 18.9359536933
RTBT_Diag:BLM_Mov04 136.24 -0.435301490244 1.27041551483 4.00060985183 19.0349095258
RTBT_Diag:BPM25 136.40 -0.557853915729 1.59063165172 4.1631031713 18.5520988558
RTBT_Diag:BCM25 139.00 -1.37819248564 1.09502616218 9.2057296283 11.5570345138
RTBT_Diag:BLM26 141.63 -0.867156913381 0.0764689087681 18.4555914837 7.18341360511
RTBT_Mag:QH26 141.83 -0.867156913381 0.0764689087681 18.4555914837 7.18341360511
RTBT_Diag:BLM27 147.77 -2.23365958579 -1.17847579596 4.27719125987 54.6080062531
RTBT_Mag:QV27 147.97 -2.23365958579 -1.17847579596 4.27719125987 54.6080062531
RTBT_Diag:BPM27 148.80 -5.94209292424 9.02521882489 12.616760441 42.4890381222
RTBT_Diag:BLM28 149.76 -5.61801263362 3.87684908525 25.882724778 27.9121441088
RTBT_Mag:QH28 149.96 -5.61801263362 3.87684908525 25.882724778 27.9121441088
RTBT_Mag:DCH28 150.97 1.73866145873 -3.86074520505 27.0102641693 31.4425943925
RTBT_Mag:DCV28 150.97 1.73866145873 -3.86074520505 27.0102641693 31.4425943925
RTBT_Diag:BLM29 154.28 -0.108841292566 -0.743804752985 17.5420955703 61.1283627261
RTBT_Mag:QV29 154.48 -0.108841292566 -0.743804752985 17.5420955703 61.1283627261
RTBT_Diag:BPM29 155.30 -3.79278643044 8.90837082378 22.3463065635 49.000133362
RTBT_Diag:BLM30 156.27 -3.36870096984 6.10886352688 29.9932665225 33.7026112474
RTBT_Mag:QH30 156.47 -3.36870096984 6.10886352688 29.9932665225 33.7026112474
RTBT_Mag:DCH30 157.48 -0.895443165977 2.90394143979 33.9386345963 24.3130205011
RTBT_Mag:DCV30 157.48 -0.895443165977 2.90394143979 33.9386345963 24.3130205011
RTBT_Diag:Harp30 158.55 -0.952318786803 2.4883039749 35.9181345853 18.5363295574
RTBT_Diag:BPM30 158.81 -0.96636137852 2.38568307799 36.4256312451 17.2471453599
RTBT_Vac:VIW 165.74 -1.33414531979 -0.302020067123 52.3623752941 2.81258443779
RTBT:Tgt 168.07 -1.45759130815 -1.20414257421 58.8537213013 6.31471381143
