node_id position alpha_x alpha_y beta_x beta_y
RTBT_Mag:QV25 136.04 0.308921105449 -1.58941700491 5.16784503925 20.0897719477
RTBT_Diag:BLM_Mov04 136.24 -0.530156036224 1.35837873402 5.25464823642 20.1840378092
RTBT_Diag:BPM25 136.40 -0.6677754527 1.69775283554 5.45145617169 19.668686032
RTBT_Diag:BCM25 139.00 -1.35860991521 1.1836357737 10.7293795009 12.1638212604
RTBT_Diag:BLM26 141.63 -0.716461578664 0.161850239475 19.5318367867 7.37109967985
RTBT_Mag:QH26 141.83 -0.716461578664 0.161850239475 19.5318367867 7.37109967985
RTBT_Diag:BLM27 147.77 -2.11350017566 -0.866951729789 3.93147156187 49.4539998867
RTBT_Mag:QV27 147.97 -2.11350017566 -0.866951729789 3.93147156187 49.4539998867
RTBT_Diag:BPM27 148.80 -5.6850138981 8.34850083052 11.8768031606 38.0538492314
RTBT_Diag:BLM28 149.76 -5.45389903456 3.68275713951 24.6266212848 24.5798607522
RTBT_Mag:QH28 149.96 -5.45389903456 3.68275713951 24.6266212848 24.5798607522
RTBT_Mag:DCH28 150.97 1.53151654777 -3.02864333122 26.004356598 26.9321153862
RTBT_Mag:DCV28 150.97 1.53151654777 -3.02864333122 26.004356598 26.9321153862
RTBT_Diag:BLM29 154.28 -0.249272335258 -0.39292053905 17.686071087 49.969557739
RTBT_Mag:QV29 154.48 -0.249272335258 -0.39292053905 17.686071087 49.969557739
RTBT_Diag:BPM29 155.30 -3.98642846052 7.3687417297 22.8232542811 39.7633359666
RTBT_Diag:BLM30 156.27 -3.53622899603 5.00828503084 30.8700745321 27.1456745153
RTBT_Mag:QH30 156.47 -3.53622899603 5.00828503084 30.8700745321 27.1456745153
RTBT_Mag:DCH30 157.48 -0.881428515726 2.32409582642 34.9165691698 19.5417389179
RTBT_Mag:DCV30 157.48 -0.881428515726 2.32409582642 34.9165691698 19.5417389179
RTBT_Diag:Harp30 158.55 -0.935947138059 1.97316405008 36.8635164382 14.9381016013
RTBT_Diag:BPM30 158.81 -0.949407786809 1.88651898873 37.3621984719 13.9172038585
RTBT_Vac:VIW 165.74 -1.30195029101 -0.382767393439 52.9584657965 3.49997520831
RTBT:Tgt 168.07 -1.42028051968 -1.14444910078 59.2881968775 7.05105900067
